id,source,target,type,description
REL_ACC_960,PERSON_ACCUSED_960,FIR_545,ACCUSED_IN,Accused in FIR 545
REL_ACC_961,PERSON_ACCUSED_961,FIR_546,ACCUSED_IN,Accused in FIR 546
REL_ACC_962,PERSON_ACCUSED_962,FIR_547,ACCUSED_IN,Accused in FIR 547
REL_ACC_963,PERSON_ACCUSED_963,FIR_547,ACCUSED_IN,Accused in FIR 547
REL_ACC_964,PERSON_ACCUSED_964,FIR_547,ACCUSED_IN,Accused in FIR 547
REL_ACC_965,PERSON_ACCUSED_965,FIR_547,ACCUSED_IN,Accused in FIR 547
REL_ACC_966,PERSON_ACCUSED_966,FIR_547,ACCUSED_IN,Accused in FIR 547
REL_ACC_967,PERSON_ACCUSED_967,FIR_547,ACCUSED_IN,Accused in FIR 547
REL_ACC_968,PERSON_ACCUSED_968,FIR_547,ACCUSED_IN,Accused in FIR 547
REL_ACC_969,PERSON_ACCUSED_969,FIR_547,ACCUSED_IN,Accused in FIR 547
REL_ACC_970,PERSON_ACCUSED_970,FIR_548,ACCUSED_IN,Accused in FIR 548
REL_ACC_971,PERSON_ACCUSED_971,FIR_548,ACCUSED_IN,Accused in FIR 548
REL_ACC_972,PERSON_ACCUSED_972,FIR_549,ACCUSED_IN,Accused in FIR 549
REL_ACC_973,PERSON_ACCUSED_973,FIR_550,ACCUSED_IN,Accused in FIR 550
REL_ACC_974,PERSON_ACCUSED_974,FIR_551,ACCUSED_IN,Accused in FIR 551
REL_ACC_975,PERSON_ACCUSED_975,FIR_551,ACCUSED_IN,Accused in FIR 551
REL_ACC_976,PERSON_ACCUSED_976,FIR_552,ACCUSED_IN,Accused in FIR 552
REL_ACC_977,PERSON_ACCUSED_977,FIR_552,ACCUSED_IN,Accused in FIR 552
REL_ACC_978,PERSON_ACCUSED_978,FIR_553,ACCUSED_IN,Accused in FIR 553
REL_ACC_979,PERSON_ACCUSED_979,FIR_554,ACCUSED_IN,Accused in FIR 554
REL_ACC_980,PERSON_ACCUSED_980,FIR_554,ACCUSED_IN,Accused in FIR 554
REL_ACC_981,PERSON_ACCUSED_981,FIR_554,ACCUSED_IN,Accused in FIR 554
REL_ACC_982,PERSON_ACCUSED_982,FIR_555,ACCUSED_IN,Accused in FIR 555
REL_ACC_983,PERSON_ACCUSED_983,FIR_555,ACCUSED_IN,Accused in FIR 555
REL_ACC_984,PERSON_ACCUSED_984,FIR_555,ACCUSED_IN,Accused in FIR 555
REL_ACC_985,PERSON_ACCUSED_985,FIR_555,ACCUSED_IN,Accused in FIR 555
REL_ACC_986,PERSON_ACCUSED_986,FIR_556,ACCUSED_IN,Accused in FIR 556
REL_ACC_987,PERSON_ACCUSED_987,FIR_556,ACCUSED_IN,Accused in FIR 556
REL_ACC_988,PERSON_ACCUSED_988,FIR_557,ACCUSED_IN,Accused in FIR 557
REL_ACC_989,PERSON_ACCUSED_989,FIR_557,ACCUSED_IN,Accused in FIR 557
REL_ACC_990,PERSON_ACCUSED_990,FIR_557,ACCUSED_IN,Accused in FIR 557
REL_ACC_991,PERSON_ACCUSED_991,FIR_557,ACCUSED_IN,Accused in FIR 557
REL_ACC_992,PERSON_ACCUSED_992,FIR_557,ACCUSED_IN,Accused in FIR 557
REL_ACC_993,PERSON_ACCUSED_993,FIR_557,ACCUSED_IN,Accused in FIR 557
REL_ACC_994,PERSON_ACCUSED_994,FIR_557,ACCUSED_IN,Accused in FIR 557
REL_ACC_995,PERSON_ACCUSED_22,FIR_558,ACCUSED_IN,Accused in FIR 558
REL_ACC_996,PERSON_ACCUSED_996,FIR_558,ACCUSED_IN,Accused in FIR 558
REL_ACC_997,PERSON_ACCUSED_997,FIR_559,ACCUSED_IN,Accused in FIR 559
REL_ACC_998,PERSON_ACCUSED_998,FIR_560,ACCUSED_IN,Accused in FIR 560
REL_ACC_999,PERSON_ACCUSED_999,FIR_560,ACCUSED_IN,Accused in FIR 560
REL_ACC_1000,PERSON_ACCUSED_1000,FIR_561,ACCUSED_IN,Accused in FIR 561
REL_ACC_1001,PERSON_ACCUSED_1001,FIR_561,ACCUSED_IN,Accused in FIR 561
REL_ACC_1002,PERSON_ACCUSED_1002,FIR_561,ACCUSED_IN,Accused in FIR 561
REL_ACC_1003,PERSON_ACCUSED_1003,FIR_562,ACCUSED_IN,Accused in FIR 562
REL_ACC_1004,PERSON_ACCUSED_1004,FIR_563,ACCUSED_IN,Accused in FIR 563
REL_ACC_1005,PERSON_ACCUSED_1005,FIR_563,ACCUSED_IN,Accused in FIR 563
REL_ACC_1006,PERSON_ACCUSED_1006,FIR_564,ACCUSED_IN,Accused in FIR 564
REL_ACC_1007,PERSON_ACCUSED_1007,FIR_565,ACCUSED_IN,Accused in FIR 565
REL_ACC_1008,PERSON_ACCUSED_1008,FIR_565,ACCUSED_IN,Accused in FIR 565
REL_ACC_1009,PERSON_ACCUSED_1009,FIR_566,ACCUSED_IN,Accused in FIR 566
REL_ACC_1010,PERSON_ACCUSED_1010,FIR_567,ACCUSED_IN,Accused in FIR 567
REL_ACC_1011,PERSON_ACCUSED_1011,FIR_567,ACCUSED_IN,Accused in FIR 567
REL_ACC_1012,PERSON_ACCUSED_1012,FIR_568,ACCUSED_IN,Accused in FIR 568
REL_ACC_1013,PERSON_ACCUSED_1013,FIR_569,ACCUSED_IN,Accused in FIR 569
REL_ACC_1014,PERSON_ACCUSED_1014,FIR_570,ACCUSED_IN,Accused in FIR 570
REL_ACC_1015,PERSON_ACCUSED_1015,FIR_571,ACCUSED_IN,Accused in FIR 571
REL_ACC_1016,PERSON_ACCUSED_1016,FIR_571,ACCUSED_IN,Accused in FIR 571
REL_ACC_1017,PERSON_ACCUSED_1017,FIR_572,ACCUSED_IN,Accused in FIR 572
REL_ACC_1018,PERSON_ACCUSED_1018,FIR_572,ACCUSED_IN,Accused in FIR 572
REL_ACC_1019,PERSON_ACCUSED_1019,FIR_573,ACCUSED_IN,Accused in FIR 573
REL_ACC_1020,PERSON_ACCUSED_1020,FIR_574,ACCUSED_IN,Accused in FIR 574
REL_ACC_1021,PERSON_ACCUSED_1021,FIR_574,ACCUSED_IN,Accused in FIR 574
REL_ACC_1022,PERSON_ACCUSED_1022,FIR_574,ACCUSED_IN,Accused in FIR 574
REL_ACC_1023,PERSON_ACCUSED_1023,FIR_575,ACCUSED_IN,Accused in FIR 575
REL_ACC_1024,PERSON_ACCUSED_1024,FIR_576,ACCUSED_IN,Accused in FIR 576
REL_ACC_1025,PERSON_ACCUSED_1025,FIR_576,ACCUSED_IN,Accused in FIR 576
REL_ACC_1026,PERSON_ACCUSED_1026,FIR_577,ACCUSED_IN,Accused in FIR 577
REL_ACC_1027,PERSON_ACCUSED_1027,FIR_577,ACCUSED_IN,Accused in FIR 577
REL_ACC_1028,PERSON_ACCUSED_1028,FIR_578,ACCUSED_IN,Accused in FIR 578
REL_ACC_1029,PERSON_ACCUSED_1029,FIR_579,ACCUSED_IN,Accused in FIR 579
REL_ACC_1030,PERSON_ACCUSED_1030,FIR_580,ACCUSED_IN,Accused in FIR 580
REL_ACC_1031,PERSON_ACCUSED_1031,FIR_580,ACCUSED_IN,Accused in FIR 580
REL_ACC_1032,PERSON_ACCUSED_1032,FIR_580,ACCUSED_IN,Accused in FIR 580
REL_ACC_1033,PERSON_ACCUSED_1033,FIR_580,ACCUSED_IN,Accused in FIR 580
REL_ACC_1034,PERSON_ACCUSED_1034,FIR_580,ACCUSED_IN,Accused in FIR 580
REL_ACC_1035,PERSON_ACCUSED_1035,FIR_580,ACCUSED_IN,Accused in FIR 580
REL_ACC_1036,PERSON_ACCUSED_1036,FIR_580,ACCUSED_IN,Accused in FIR 580
REL_ACC_1037,PERSON_ACCUSED_1037,FIR_581,ACCUSED_IN,Accused in FIR 581
REL_ACC_1038,PERSON_ACCUSED_1038,FIR_582,ACCUSED_IN,Accused in FIR 582
REL_ACC_1039,PERSON_ACCUSED_1039,FIR_582,ACCUSED_IN,Accused in FIR 582
REL_ACC_1040,PERSON_ACCUSED_1040,FIR_582,ACCUSED_IN,Accused in FIR 582
REL_ACC_1041,PERSON_ACCUSED_1041,FIR_582,ACCUSED_IN,Accused in FIR 582
REL_ACC_1042,PERSON_ACCUSED_1042,FIR_583,ACCUSED_IN,Accused in FIR 583
REL_ACC_1043,PERSON_ACCUSED_1043,FIR_584,ACCUSED_IN,Accused in FIR 584
REL_ACC_1044,PERSON_ACCUSED_1044,FIR_585,ACCUSED_IN,Accused in FIR 585
REL_ACC_1045,PERSON_ACCUSED_1045,FIR_586,ACCUSED_IN,Accused in FIR 586
REL_ACC_1046,PERSON_ACCUSED_1046,FIR_586,ACCUSED_IN,Accused in FIR 586
REL_ACC_1047,PERSON_ACCUSED_1047,FIR_586,ACCUSED_IN,Accused in FIR 586
REL_ACC_1048,PERSON_ACCUSED_382,FIR_587,ACCUSED_IN,Accused in FIR 587
REL_ACC_1049,PERSON_ACCUSED_1049,FIR_587,ACCUSED_IN,Accused in FIR 587
REL_ACC_1050,PERSON_ACCUSED_1050,FIR_588,ACCUSED_IN,Accused in FIR 588
REL_ACC_1051,PERSON_ACCUSED_1051,FIR_589,ACCUSED_IN,Accused in FIR 589
REL_ACC_1052,PERSON_ACCUSED_1052,FIR_590,ACCUSED_IN,Accused in FIR 590
REL_ACC_1053,PERSON_ACCUSED_1053,FIR_590,ACCUSED_IN,Accused in FIR 590
REL_ACC_1054,PERSON_ACCUSED_1054,FIR_591,ACCUSED_IN,Accused in FIR 591
REL_ACC_1055,PERSON_ACCUSED_1055,FIR_591,ACCUSED_IN,Accused in FIR 591
REL_ACC_1056,PERSON_ACCUSED_1056,FIR_592,ACCUSED_IN,Accused in FIR 592
REL_ACC_1057,PERSON_ACCUSED_1057,FIR_592,ACCUSED_IN,Accused in FIR 592
REL_ACC_1058,PERSON_ACCUSED_503,FIR_593,ACCUSED_IN,Accused in FIR 593
REL_ACC_1059,PERSON_ACCUSED_1059,FIR_593,ACCUSED_IN,Accused in FIR 593
REL_ACC_1060,PERSON_ACCUSED_1060,FIR_594,ACCUSED_IN,Accused in FIR 594
REL_ACC_1061,PERSON_ACCUSED_1061,FIR_595,ACCUSED_IN,Accused in FIR 595
REL_ACC_1062,PERSON_ACCUSED_1062,FIR_596,ACCUSED_IN,Accused in FIR 596
REL_ACC_1063,PERSON_ACCUSED_1063,FIR_596,ACCUSED_IN,Accused in FIR 596
REL_ACC_1064,PERSON_ACCUSED_1064,FIR_597,ACCUSED_IN,Accused in FIR 597
REL_ACC_1065,PERSON_ACCUSED_1065,FIR_598,ACCUSED_IN,Accused in FIR 598
REL_ACC_1066,PERSON_ACCUSED_1066,FIR_598,ACCUSED_IN,Accused in FIR 598
REL_ACC_1067,PERSON_ACCUSED_1067,FIR_598,ACCUSED_IN,Accused in FIR 598
REL_ACC_1068,PERSON_ACCUSED_1068,FIR_599,ACCUSED_IN,Accused in FIR 599
REL_ACC_1069,PERSON_ACCUSED_1069,FIR_600,ACCUSED_IN,Accused in FIR 600
REL_ACC_1070,PERSON_ACCUSED_1070,FIR_601,ACCUSED_IN,Accused in FIR 601
REL_ACC_1071,PERSON_ACCUSED_1071,FIR_601,ACCUSED_IN,Accused in FIR 601
REL_ACC_1072,PERSON_ACCUSED_1072,FIR_602,ACCUSED_IN,Accused in FIR 602
REL_ACC_1073,PERSON_ACCUSED_1073,FIR_602,ACCUSED_IN,Accused in FIR 602
REL_ACC_1074,PERSON_ACCUSED_1074,FIR_603,ACCUSED_IN,Accused in FIR 603
REL_ACC_1075,PERSON_ACCUSED_1075,FIR_604,ACCUSED_IN,Accused in FIR 604
REL_ACC_1076,PERSON_ACCUSED_1076,FIR_605,ACCUSED_IN,Accused in FIR 605
REL_ACC_1077,PERSON_ACCUSED_1077,FIR_605,ACCUSED_IN,Accused in FIR 605
REL_ACC_1078,PERSON_ACCUSED_1078,FIR_606,ACCUSED_IN,Accused in FIR 606
REL_ACC_1079,PERSON_ACCUSED_1079,FIR_607,ACCUSED_IN,Accused in FIR 607
REL_ACC_1080,PERSON_ACCUSED_1080,FIR_607,ACCUSED_IN,Accused in FIR 607
REL_ACC_1081,PERSON_ACCUSED_1081,FIR_607,ACCUSED_IN,Accused in FIR 607
REL_ACC_1082,PERSON_ACCUSED_1082,FIR_607,ACCUSED_IN,Accused in FIR 607
REL_ACC_1083,PERSON_ACCUSED_1083,FIR_607,ACCUSED_IN,Accused in FIR 607
REL_ACC_1084,PERSON_ACCUSED_1084,FIR_608,ACCUSED_IN,Accused in FIR 608
REL_ACC_1085,PERSON_ACCUSED_1085,FIR_609,ACCUSED_IN,Accused in FIR 609
REL_ACC_1086,PERSON_ACCUSED_1086,FIR_610,ACCUSED_IN,Accused in FIR 610
REL_ACC_1087,PERSON_ACCUSED_1087,FIR_610,ACCUSED_IN,Accused in FIR 610
REL_ACC_1088,PERSON_ACCUSED_1088,FIR_610,ACCUSED_IN,Accused in FIR 610
REL_ACC_1089,PERSON_ACCUSED_1089,FIR_611,ACCUSED_IN,Accused in FIR 611
REL_ACC_1090,PERSON_ACCUSED_1090,FIR_612,ACCUSED_IN,Accused in FIR 612
REL_ACC_1091,PERSON_ACCUSED_1091,FIR_613,ACCUSED_IN,Accused in FIR 613
REL_ACC_1092,PERSON_ACCUSED_1092,FIR_613,ACCUSED_IN,Accused in FIR 613
REL_ACC_1093,PERSON_ACCUSED_1093,FIR_614,ACCUSED_IN,Accused in FIR 614
REL_ACC_1094,PERSON_ACCUSED_727,FIR_615,ACCUSED_IN,Accused in FIR 615
REL_ACC_1095,PERSON_ACCUSED_567,FIR_615,ACCUSED_IN,Accused in FIR 615
REL_ACC_1096,PERSON_ACCUSED_1096,FIR_615,ACCUSED_IN,Accused in FIR 615
REL_ACC_1097,PERSON_ACCUSED_1097,FIR_616,ACCUSED_IN,Accused in FIR 616
REL_ACC_1098,PERSON_ACCUSED_1098,FIR_616,ACCUSED_IN,Accused in FIR 616
REL_ACC_1099,PERSON_ACCUSED_1099,FIR_617,ACCUSED_IN,Accused in FIR 617
REL_ACC_1100,PERSON_ACCUSED_1100,FIR_618,ACCUSED_IN,Accused in FIR 618
REL_ACC_1101,PERSON_ACCUSED_1101,FIR_618,ACCUSED_IN,Accused in FIR 618
REL_ACC_1102,PERSON_ACCUSED_1102,FIR_618,ACCUSED_IN,Accused in FIR 618
REL_ACC_1103,PERSON_ACCUSED_1103,FIR_618,ACCUSED_IN,Accused in FIR 618
REL_ACC_1104,PERSON_ACCUSED_1104,FIR_618,ACCUSED_IN,Accused in FIR 618
REL_ACC_1105,PERSON_ACCUSED_1105,FIR_619,ACCUSED_IN,Accused in FIR 619
REL_ACC_1106,PERSON_ACCUSED_1106,FIR_619,ACCUSED_IN,Accused in FIR 619
REL_ACC_1107,PERSON_ACCUSED_1107,FIR_620,ACCUSED_IN,Accused in FIR 620
REL_ACC_1108,PERSON_ACCUSED_1108,FIR_621,ACCUSED_IN,Accused in FIR 621
REL_ACC_1109,PERSON_ACCUSED_1109,FIR_622,ACCUSED_IN,Accused in FIR 622
REL_ACC_1110,PERSON_ACCUSED_1110,FIR_622,ACCUSED_IN,Accused in FIR 622
REL_ACC_1111,PERSON_ACCUSED_1111,FIR_622,ACCUSED_IN,Accused in FIR 622
REL_ACC_1112,PERSON_ACCUSED_1112,FIR_623,ACCUSED_IN,Accused in FIR 623
REL_ACC_1113,PERSON_ACCUSED_1113,FIR_624,ACCUSED_IN,Accused in FIR 624
REL_ACC_1114,PERSON_ACCUSED_1114,FIR_625,ACCUSED_IN,Accused in FIR 625
REL_ACC_1115,PERSON_ACCUSED_1115,FIR_626,ACCUSED_IN,Accused in FIR 626
REL_ACC_1116,PERSON_ACCUSED_1116,FIR_626,ACCUSED_IN,Accused in FIR 626
REL_ACC_1117,PERSON_ACCUSED_1117,FIR_626,ACCUSED_IN,Accused in FIR 626
REL_ACC_1118,PERSON_ACCUSED_1118,FIR_627,ACCUSED_IN,Accused in FIR 627
REL_ACC_1119,PERSON_ACCUSED_1119,FIR_628,ACCUSED_IN,Accused in FIR 628
REL_ACC_1120,PERSON_ACCUSED_1120,FIR_629,ACCUSED_IN,Accused in FIR 629
REL_ACC_1121,PERSON_ACCUSED_1121,FIR_630,ACCUSED_IN,Accused in FIR 630
REL_ACC_1122,PERSON_ACCUSED_1122,FIR_630,ACCUSED_IN,Accused in FIR 630
REL_ACC_1123,PERSON_ACCUSED_1123,FIR_631,ACCUSED_IN,Accused in FIR 631
REL_ACC_1124,PERSON_ACCUSED_1124,FIR_632,ACCUSED_IN,Accused in FIR 632
REL_ACC_1125,PERSON_ACCUSED_1125,FIR_633,ACCUSED_IN,Accused in FIR 633
REL_ACC_1126,PERSON_ACCUSED_1126,FIR_634,ACCUSED_IN,Accused in FIR 634
REL_ACC_1127,PERSON_ACCUSED_1127,FIR_634,ACCUSED_IN,Accused in FIR 634
REL_ACC_1128,PERSON_ACCUSED_1128,FIR_634,ACCUSED_IN,Accused in FIR 634
REL_ACC_1129,PERSON_ACCUSED_1129,FIR_635,ACCUSED_IN,Accused in FIR 635
REL_ACC_1130,PERSON_ACCUSED_1130,FIR_636,ACCUSED_IN,Accused in FIR 636
REL_ACC_1131,PERSON_ACCUSED_1131,FIR_637,ACCUSED_IN,Accused in FIR 637
REL_ACC_1132,PERSON_ACCUSED_897,FIR_638,ACCUSED_IN,Accused in FIR 638
REL_ACC_1133,PERSON_ACCUSED_1133,FIR_638,ACCUSED_IN,Accused in FIR 638
REL_ACC_1134,PERSON_ACCUSED_1134,FIR_639,ACCUSED_IN,Accused in FIR 639
REL_ACC_1135,PERSON_ACCUSED_1135,FIR_639,ACCUSED_IN,Accused in FIR 639
REL_ACC_1136,PERSON_ACCUSED_1136,FIR_640,ACCUSED_IN,Accused in FIR 640
REL_ACC_1137,PERSON_ACCUSED_1137,FIR_641,ACCUSED_IN,Accused in FIR 641
REL_ACC_1138,PERSON_ACCUSED_1138,FIR_642,ACCUSED_IN,Accused in FIR 642
REL_ACC_1139,PERSON_ACCUSED_1139,FIR_642,ACCUSED_IN,Accused in FIR 642
REL_ACC_1140,PERSON_ACCUSED_1140,FIR_642,ACCUSED_IN,Accused in FIR 642
REL_ACC_1141,PERSON_ACCUSED_1141,FIR_642,ACCUSED_IN,Accused in FIR 642
REL_ACC_1142,PERSON_ACCUSED_1142,FIR_642,ACCUSED_IN,Accused in FIR 642
REL_ACC_1143,PERSON_ACCUSED_1143,FIR_643,ACCUSED_IN,Accused in FIR 643
REL_ACC_1144,PERSON_ACCUSED_1144,FIR_643,ACCUSED_IN,Accused in FIR 643
REL_ACC_1145,PERSON_ACCUSED_1145,FIR_644,ACCUSED_IN,Accused in FIR 644
REL_ACC_1146,PERSON_ACCUSED_1146,FIR_645,ACCUSED_IN,Accused in FIR 645
REL_ACC_1147,PERSON_ACCUSED_1147,FIR_646,ACCUSED_IN,Accused in FIR 646
REL_ACC_1148,PERSON_ACCUSED_1148,FIR_647,ACCUSED_IN,Accused in FIR 647
REL_ACC_1149,PERSON_ACCUSED_1149,FIR_648,ACCUSED_IN,Accused in FIR 648
REL_ACC_1150,PERSON_ACCUSED_1150,FIR_649,ACCUSED_IN,Accused in FIR 649
REL_ACC_1151,PERSON_ACCUSED_1151,FIR_649,ACCUSED_IN,Accused in FIR 649
REL_ACC_1152,PERSON_ACCUSED_1152,FIR_649,ACCUSED_IN,Accused in FIR 649
REL_ACC_1153,PERSON_ACCUSED_1153,FIR_650,ACCUSED_IN,Accused in FIR 650
REL_ACC_1154,PERSON_ACCUSED_1154,FIR_650,ACCUSED_IN,Accused in FIR 650
REL_ACC_1155,PERSON_ACCUSED_1155,FIR_650,ACCUSED_IN,Accused in FIR 650
REL_ACC_1156,PERSON_ACCUSED_1156,FIR_651,ACCUSED_IN,Accused in FIR 651
REL_ACC_1157,PERSON_ACCUSED_1157,FIR_651,ACCUSED_IN,Accused in FIR 651
REL_ACC_1158,PERSON_ACCUSED_1158,FIR_652,ACCUSED_IN,Accused in FIR 652
REL_ACC_1159,PERSON_ACCUSED_1159,FIR_653,ACCUSED_IN,Accused in FIR 653
REL_ACC_1160,PERSON_ACCUSED_655,FIR_654,ACCUSED_IN,Accused in FIR 654
REL_ACC_1161,PERSON_ACCUSED_1161,FIR_654,ACCUSED_IN,Accused in FIR 654
REL_ACC_1162,PERSON_ACCUSED_1162,FIR_655,ACCUSED_IN,Accused in FIR 655
REL_ACC_1163,PERSON_ACCUSED_1163,FIR_655,ACCUSED_IN,Accused in FIR 655
REL_ACC_1164,PERSON_ACCUSED_1164,FIR_656,ACCUSED_IN,Accused in FIR 656
REL_ACC_1165,PERSON_ACCUSED_1165,FIR_656,ACCUSED_IN,Accused in FIR 656
REL_ACC_1166,PERSON_ACCUSED_1166,FIR_657,ACCUSED_IN,Accused in FIR 657
REL_ACC_1167,PERSON_ACCUSED_1167,FIR_658,ACCUSED_IN,Accused in FIR 658
REL_ACC_1168,PERSON_ACCUSED_1168,FIR_658,ACCUSED_IN,Accused in FIR 658
REL_ACC_1169,PERSON_ACCUSED_1169,FIR_659,ACCUSED_IN,Accused in FIR 659
REL_ACC_1170,PERSON_ACCUSED_1170,FIR_659,ACCUSED_IN,Accused in FIR 659
REL_ACC_1171,PERSON_ACCUSED_1171,FIR_660,ACCUSED_IN,Accused in FIR 660
REL_ACC_1172,PERSON_ACCUSED_1172,FIR_660,ACCUSED_IN,Accused in FIR 660
REL_ACC_1173,PERSON_ACCUSED_1173,FIR_661,ACCUSED_IN,Accused in FIR 661
REL_ACC_1174,PERSON_ACCUSED_1174,FIR_661,ACCUSED_IN,Accused in FIR 661
REL_ACC_1175,PERSON_ACCUSED_1175,FIR_662,ACCUSED_IN,Accused in FIR 662
REL_ACC_1176,PERSON_ACCUSED_1176,FIR_662,ACCUSED_IN,Accused in FIR 662
REL_ACC_1177,PERSON_ACCUSED_1177,FIR_662,ACCUSED_IN,Accused in FIR 662
REL_ACC_1178,PERSON_ACCUSED_1178,FIR_662,ACCUSED_IN,Accused in FIR 662
REL_ACC_1179,PERSON_ACCUSED_1179,FIR_662,ACCUSED_IN,Accused in FIR 662
REL_ACC_1180,PERSON_ACCUSED_1180,FIR_663,ACCUSED_IN,Accused in FIR 663
REL_ACC_1181,PERSON_ACCUSED_1181,FIR_663,ACCUSED_IN,Accused in FIR 663
REL_ACC_1182,PERSON_ACCUSED_1182,FIR_664,ACCUSED_IN,Accused in FIR 664
REL_ACC_1183,PERSON_ACCUSED_1183,FIR_665,ACCUSED_IN,Accused in FIR 665
REL_ACC_1184,PERSON_ACCUSED_1184,FIR_666,ACCUSED_IN,Accused in FIR 666
REL_ACC_1185,PERSON_ACCUSED_1185,FIR_666,ACCUSED_IN,Accused in FIR 666
REL_ACC_1186,PERSON_ACCUSED_1186,FIR_667,ACCUSED_IN,Accused in FIR 667
REL_ACC_1187,PERSON_ACCUSED_1187,FIR_668,ACCUSED_IN,Accused in FIR 668
REL_ACC_1188,PERSON_ACCUSED_1188,FIR_669,ACCUSED_IN,Accused in FIR 669
REL_ACC_1189,PERSON_ACCUSED_1189,FIR_670,ACCUSED_IN,Accused in FIR 670
REL_ACC_1190,PERSON_ACCUSED_1190,FIR_670,ACCUSED_IN,Accused in FIR 670
REL_ACC_1191,PERSON_ACCUSED_1191,FIR_671,ACCUSED_IN,Accused in FIR 671
REL_ACC_1192,PERSON_ACCUSED_1192,FIR_671,ACCUSED_IN,Accused in FIR 671
REL_ACC_1193,PERSON_ACCUSED_1193,FIR_671,ACCUSED_IN,Accused in FIR 671
REL_ACC_1194,PERSON_ACCUSED_1194,FIR_672,ACCUSED_IN,Accused in FIR 672
REL_ACC_1195,PERSON_ACCUSED_1195,FIR_673,ACCUSED_IN,Accused in FIR 673
REL_ACC_1196,PERSON_ACCUSED_1196,FIR_674,ACCUSED_IN,Accused in FIR 674
REL_ACC_1197,PERSON_ACCUSED_503,FIR_675,ACCUSED_IN,Accused in FIR 675
REL_ACC_1198,PERSON_ACCUSED_1198,FIR_675,ACCUSED_IN,Accused in FIR 675
REL_ACC_1199,PERSON_ACCUSED_1199,FIR_676,ACCUSED_IN,Accused in FIR 676
REL_ACC_1200,PERSON_ACCUSED_1200,FIR_677,ACCUSED_IN,Accused in FIR 677
REL_ACC_1201,PERSON_ACCUSED_1201,FIR_677,ACCUSED_IN,Accused in FIR 677
REL_ACC_1202,PERSON_ACCUSED_1202,FIR_678,ACCUSED_IN,Accused in FIR 678
REL_ACC_1203,PERSON_ACCUSED_1203,FIR_679,ACCUSED_IN,Accused in FIR 679
REL_ACC_1204,PERSON_ACCUSED_1204,FIR_679,ACCUSED_IN,Accused in FIR 679
REL_ACC_1205,PERSON_ACCUSED_1205,FIR_680,ACCUSED_IN,Accused in FIR 680
REL_ACC_1206,PERSON_ACCUSED_1206,FIR_680,ACCUSED_IN,Accused in FIR 680
REL_ACC_1207,PERSON_ACCUSED_1207,FIR_681,ACCUSED_IN,Accused in FIR 681
REL_ACC_1208,PERSON_ACCUSED_1208,FIR_682,ACCUSED_IN,Accused in FIR 682
REL_ACC_1209,PERSON_ACCUSED_1209,FIR_682,ACCUSED_IN,Accused in FIR 682
REL_ACC_1210,PERSON_ACCUSED_1210,FIR_683,ACCUSED_IN,Accused in FIR 683
REL_ACC_1211,PERSON_ACCUSED_1211,FIR_684,ACCUSED_IN,Accused in FIR 684
REL_ACC_1212,PERSON_ACCUSED_1212,FIR_685,ACCUSED_IN,Accused in FIR 685
REL_ACC_1213,PERSON_ACCUSED_1213,FIR_685,ACCUSED_IN,Accused in FIR 685
REL_ACC_1214,PERSON_ACCUSED_1214,FIR_685,ACCUSED_IN,Accused in FIR 685
REL_ACC_1215,PERSON_ACCUSED_1215,FIR_686,ACCUSED_IN,Accused in FIR 686
REL_ACC_1216,PERSON_ACCUSED_1216,FIR_686,ACCUSED_IN,Accused in FIR 686
REL_ACC_1217,PERSON_ACCUSED_1217,FIR_687,ACCUSED_IN,Accused in FIR 687
REL_ACC_1218,PERSON_ACCUSED_1218,FIR_688,ACCUSED_IN,Accused in FIR 688
REL_ACC_1219,PERSON_ACCUSED_1219,FIR_688,ACCUSED_IN,Accused in FIR 688
REL_ACC_1220,PERSON_ACCUSED_1220,FIR_688,ACCUSED_IN,Accused in FIR 688
REL_ACC_1221,PERSON_ACCUSED_1221,FIR_689,ACCUSED_IN,Accused in FIR 689
REL_ACC_1222,PERSON_ACCUSED_1222,FIR_689,ACCUSED_IN,Accused in FIR 689
REL_ACC_1223,PERSON_ACCUSED_1223,FIR_690,ACCUSED_IN,Accused in FIR 690
REL_ACC_1224,PERSON_ACCUSED_655,FIR_691,ACCUSED_IN,Accused in FIR 691
REL_ACC_1225,PERSON_ACCUSED_1225,FIR_691,ACCUSED_IN,Accused in FIR 691
REL_ACC_1226,PERSON_ACCUSED_1226,FIR_692,ACCUSED_IN,Accused in FIR 692
REL_ACC_1227,PERSON_ACCUSED_1227,FIR_693,ACCUSED_IN,Accused in FIR 693
REL_ACC_1228,PERSON_ACCUSED_1228,FIR_694,ACCUSED_IN,Accused in FIR 694
REL_ACC_1229,PERSON_ACCUSED_429,FIR_695,ACCUSED_IN,Accused in FIR 695
REL_ACC_1230,PERSON_ACCUSED_1230,FIR_695,ACCUSED_IN,Accused in FIR 695
REL_ACC_1231,PERSON_ACCUSED_1231,FIR_696,ACCUSED_IN,Accused in FIR 696
REL_ACC_1232,PERSON_ACCUSED_1232,FIR_697,ACCUSED_IN,Accused in FIR 697
REL_ACC_1233,PERSON_ACCUSED_1233,FIR_698,ACCUSED_IN,Accused in FIR 698
REL_ACC_1234,PERSON_ACCUSED_1234,FIR_698,ACCUSED_IN,Accused in FIR 698
REL_ACC_1235,PERSON_ACCUSED_1235,FIR_698,ACCUSED_IN,Accused in FIR 698
