id,fir_no,case_no,crime_type_id,crime_type_en,crime_type_kn,police_station_id,district_id,date,status_en,description,lat,lng
FIR_395,100240174202400004,202400004,CRIME_30,Data Theft,Data Theft,PS_174,DIST_1,2024-08-15,Pending Trial,The complainant's confidential business data was allegedly copied and misused by a former employee.,12.683204,77.317695
FIR_396,400040112202400001,202400001,CRIME_38,Unlawful Assembly,Unlawful Assembly,PS_112,DIST_1,2024-10-28,Charge Sheeted,"A group gathered near College Road in violation of prohibitory orders, leading to a law and order situation.",13.271246,77.571571
FIR_397,400220165202400001,202400001,CRIME_37,Rioting,Rioting,PS_165,DIST_1,2024-10-10,Under Investigation,"A group of persons allegedly assembled unlawfully near Ring Road and engaged in rioting, causing damage to property.",12.344169,76.631905
FIR_398,100040113202400001,202400001,CRIME_8,Dacoity,Dacoity,PS_113,DIST_1,2024-12-01,Pending Trial,"A group of armed persons robbed the complainant's shop at Temple Street, decamping with cash and goods worth Rs 233,000.",13.237014,77.548476
FIR_399,100190159202500001,202500001,CRIME_33,NDPS Trafficking,NDPS Trafficking,PS_159,DIST_1,2025-04-27,Charge Sheeted,"A police patrol near Gandhi Nagar intercepted a vehicle and recovered narcotic substances weighing 4.9 kg, suspected to be in transit for sale.",13.116768,78.138106
FIR_400,100110140202600001,202600001,CRIME_55,Chain Snatching,Chain Snatching,PS_140,DIST_1,2026-01-04,Acquitted,"The complainant, a woman walking near New Extension, reported that two men on a motorcycle snatched her gold chain and sped away towards Ring Road.",12.901974,74.890052
FIR_401,100170155202400003,202400003,CRIME_3,Culpable Homicide,Culpable Homicide,PS_155,DIST_1,2024-07-19,Under Investigation,"The complainant reported that Manoj died following an altercation with her husband near Main Bazaar, suspected to involve a business partnership.",17.295297,76.850201
FIR_402,100070132202500001,202500001,CRIME_12,Domestic Violence,Domestic Violence,PS_132,DIST_1,2025-07-08,Charge Sheeted,The complainant alleged repeated physical and mental harassment by a known acquaintance over dowry-related demands at their residence in Bus Stand Road.,11.9524,76.941068
FIR_403,100050115202400006,202400006,CRIME_23,Cheating,Cheating,PS_115,DIST_1,2024-09-26,Under Investigation,"The complainant paid an advance of Rs 38,000 to the accused for an extramarital affair suspicion which was never delivered as promised.",13.067971,77.639226
FIR_404,400060129202500001,202500001,CRIME_40,Rash Driving,Rash Driving,PS_129,DIST_1,2025-08-10,Charge Sheeted,"The complainant reported that the accused was driving a vehicle rashly near Railway Station Road, endangering pedestrians.",17.86532,77.513414
FIR_405,300050116202500002,202500002,CRIME_15,Acid Attack,Acid Attack,PS_116,DIST_1,2025-06-02,Charge Sheeted,"The victim was attacked with a corrosive substance by the accused near Church Street, sustaining burn injuries.",12.957927,77.542645
FIR_406,100080134202500001,202500001,CRIME_11,Dowry Death,Dowry Death,PS_134,DIST_1,2025-09-11,Charge Sheeted,The victim Lakshmi died under suspicious circumstances at her matrimonial home. The complainant alleges harassment for dowry by an unidentified assailant.,13.371246,77.718603
FIR_407,300240174202400001,202400001,CRIME_55,Chain Snatching,Chain Snatching,PS_174,DIST_1,2024-06-18,Under Investigation,"The complainant, a woman walking near Ring Road, reported that two men on a motorcycle snatched her gold chain and sped away towards Railway Station Road.",12.680064,77.231296
FIR_408,800050116202400001,202400001,CRIME_41,Hit and Run,Hit and Run,PS_116,DIST_1,2024-04-12,Under Investigation,The victim was hit by an unidentified vehicle near Industrial Layout and sustained injuries; the driver fled the scene.,12.924428,77.626231
FIR_409,100050120202500006,202500006,CRIME_23,Cheating,Cheating,PS_120,DIST_1,2025-07-12,Charge Sheeted,"The complainant paid an advance of Rs 123,000 to the accused for land boundary issues which was never delivered as promised.",13.003186,77.629483
FIR_410,100080133202400001,202400001,CRIME_36,Illegal Arms Manufacturing,Illegal Arms Manufacturing,PS_133,DIST_1,2024-06-13,Charge Sheeted,The complainant reported an incident related to arms act offences occurring near Old Town. Investigation is underway to ascertain further facts.,13.432845,77.782971
FIR_411,100250175202500001,202500001,CRIME_9,Burglary,Burglary,PS_175,DIST_1,2025-04-05,Charge Sheeted,"Unknown persons broke into the complainant's premises at Railway Station Road at night and decamped with valuables worth Rs 346,000.",13.967436,75.560197
FIR_412,100220165202500008,202500008,CRIME_33,NDPS Trafficking,NDPS Trafficking,PS_165,DIST_1,2025-12-23,Pending Trial,"A police patrol near Church Street intercepted a vehicle and recovered narcotic substances weighing 1.0 kg, suspected to be in transit for sale.",12.335378,76.645886
FIR_413,100230173202400004,202400004,CRIME_46,Forged Documents,Forged Documents,PS_173,DIST_1,2024-08-10,Charge Sheeted,The complainant reported that property documents related to land at APMC Yard were forged by the accused.,16.239062,77.35928
FIR_414,100240174202500002,202500002,CRIME_27,Online Fraud,Online Fraud,PS_174,DIST_1,2025-11-03,Under Investigation,"The complainant received a call from an unknown person claiming to be a bank official, who obtained OTP details and transferred Rs 60,000 from the complainant's account.",12.748932,77.241369
FIR_415,100120145202500002,202500002,CRIME_12,Domestic Violence,Domestic Violence,PS_145,DIST_1,2025-12-08,Pending Trial,The complainant alleged repeated physical and mental harassment by a former business partner over dowry-related demands at their residence in Gandhi Nagar.,14.425751,75.947879
FIR_416,400220165202500001,202500001,CRIME_9,Burglary,Burglary,PS_165,DIST_1,2025-01-15,Charge Sheeted,"Unknown persons broke into the complainant's premises at MG Road at night and decamped with valuables worth Rs 406,000.",12.320189,76.640032
FIR_417,100010102202500001,202500001,CRIME_13,Sexual Harassment,Sexual Harassment,PS_102,DIST_1,2025-04-29,Acquitted,The complainant reported that her husband made unwelcome advances and passed lewd remarks towards her near Market area.,16.147194,75.643253
FIR_418,100110140202500002,202500002,CRIME_4,Assault,Assault,PS_140,DIST_1,2025-07-08,Charge Sheeted,"The complainant stated that his neighbour assaulted them near Bus Stand Road following an argument over unpaid loan, causing hurt.",12.895209,74.803077
FIR_419,200200161202600002,202600002,CRIME_11,Dowry Death,Dowry Death,PS_161,DIST_1,2026-02-25,Under Investigation,The victim Manoj died under suspicious circumstances at her matrimonial home. The complainant alleges harassment for dowry by his neighbour.,15.393819,76.111478
FIR_420,100050117202600003,202600003,CRIME_7,Robbery,Robbery,PS_117,DIST_1,2026-06-27,Charge Sheeted,The complainant was robbed of cash and a mobile phone by unidentified persons near MG Road at knife-point.,13.083352,77.570341
FIR_421,300140149202400001,202400001,CRIME_38,Unlawful Assembly,Unlawful Assembly,PS_149,DIST_1,2024-07-28,Closed (Undetected),"A group gathered near Church Street in violation of prohibitory orders, leading to a law and order situation.",15.436001,75.622143
FIR_422,100070131202600002,202600002,CRIME_42,Drunken Driving,Drunken Driving,PS_131,DIST_1,2026-02-18,Under Investigation,The accused was found driving under the influence of alcohol near Industrial Layout and was apprehended by a police patrol.,11.876299,76.942512
FIR_423,100220170202400002,202400002,CRIME_26,Bank Fraud,Bank Fraud,PS_170,DIST_1,2024-10-23,Closed (False Case),"The complainant's bank account was debited for Rs 390,000 through fraudulent means allegedly involving the accused.",12.323514,76.603047
FIR_424,100050115202400007,202400007,CRIME_42,Drunken Driving,Drunken Driving,PS_115,DIST_1,2024-08-06,Under Investigation,The accused was found driving under the influence of alcohol near Main Bazaar and was apprehended by a police patrol.,12.918171,77.681068
FIR_425,100170156202400001,202400001,CRIME_9,Burglary,Burglary,PS_156,DIST_1,2024-06-24,Charge Sheeted,"Unknown persons broke into the complainant's premises at Industrial Layout at night and decamped with valuables worth Rs 290,000.",17.341174,76.803223
FIR_426,300290179202400002,202400002,CRIME_9,Burglary,Burglary,PS_179,DIST_1,2024-05-29,Charge Sheeted,"Unknown persons broke into the complainant's premises at APMC Yard at night and decamped with valuables worth Rs 426,000.",15.254535,76.514493
FIR_427,100050117202500004,202500004,CRIME_4,Assault,Assault,PS_117,DIST_1,2025-08-30,Under Investigation,"The complainant stated that her husband assaulted them near Main Bazaar following an argument over an extramarital affair suspicion, causing hurt.",13.062752,77.686397
FIR_428,100270177202400003,202400003,CRIME_18,Child Labour,Child Labour,PS_177,DIST_1,2024-12-24,Under Investigation,The complainant reported an incident related to crimes against children occurring near Main Bazaar. Investigation is underway to ascertain further facts.,13.351954,74.790691
FIR_429,300050128202500001,202500001,CRIME_55,Chain Snatching,Chain Snatching,PS_128,DIST_1,2025-03-11,Charge Sheeted,"The complainant, a woman walking near MG Road, reported that two men on a motorcycle snatched her gold chain and sped away towards Brigade Road. CCTV footage is being reviewed; the MO matches similar chain-snatching incidents reported recently in the city.",12.970332,77.546515
FIR_430,100050115202400008,202400008,CRIME_8,Dacoity,Dacoity,PS_115,DIST_1,2024-08-01,Under Investigation,"A group of armed persons robbed the complainant's shop at Church Street, decamping with cash and goods worth Rs 50,000.",12.902318,77.596256
FIR_431,200050115202500002,202500002,CRIME_55,Chain Snatching,Chain Snatching,PS_115,DIST_1,2025-03-01,Convicted,"The complainant, a woman walking near Indiranagar 100ft Road, reported that two men on a motorcycle snatched her gold chain and sped away towards CMH Road. CCTV footage is being reviewed; the MO matches similar chain-snatching incidents reported recently in the city.",12.927777,77.577502
FIR_432,100220168202500001,202500001,CRIME_13,Sexual Harassment,Sexual Harassment,PS_168,DIST_1,2025-07-30,Pending Trial,The complainant reported that her husband made unwelcome advances and passed lewd remarks towards her near Main Bazaar.,12.315935,76.608449
FIR_433,100190159202400002,202400002,CRIME_28,Identity Theft,Identity Theft,PS_159,DIST_1,2024-11-11,Under Investigation,"The complainant discovered that a fraudulent account was created in their name and used to obtain a loan of Rs 250,000.",13.114233,78.07296
FIR_434,300060130202400001,202400001,CRIME_14,Stalking,Stalking,PS_130,DIST_1,2024-04-30,Closed (Undetected),The complainant stated that the accused has been following and contacting her repeatedly near Market area despite objection.,17.916493,77.496516
FIR_435,300050118202500001,202500001,CRIME_32,Ganja Possession,Ganja Possession,PS_118,DIST_1,2025-03-29,Convicted,Police intercepted the accused near Temple Street and recovered 3.7 kg of ganja from their possession.,12.92753,77.66113
FIR_436,100130148202600001,202600001,CRIME_13,Sexual Harassment,Sexual Harassment,PS_148,DIST_1,2026-02-22,Charge Sheeted,The complainant reported that an unidentified assailant made unwelcome advances and passed lewd remarks towards her near Industrial Layout.,15.506921,74.991204
FIR_437,100140150202500003,202500003,CRIME_39,Promoting Enmity,Promoting Enmity,PS_150,DIST_1,2025-05-01,Pending Trial,The complainant reported an incident related to crimes against public order occurring near Church Street. Investigation is underway to ascertain further facts.,15.450049,75.60586
FIR_438,100230173202500006,202500006,CRIME_24,Criminal Breach of Trust,Criminal Breach of Trust,PS_173,DIST_1,2025-02-27,Pending Trial,"The complainant alleged that the accused, entrusted with funds of Rs 368,000 for land boundary issues, misappropriated the amount.",16.266362,77.419303
FIR_439,300050115202500003,202500003,CRIME_39,Promoting Enmity,Promoting Enmity,PS_115,DIST_1,2025-11-23,Acquitted,The complainant reported an incident related to crimes against public order occurring near Bus Stand Road. Investigation is underway to ascertain further facts.,12.926545,77.675578
FIR_440,100050116202400009,202400009,CRIME_27,Online Fraud,Online Fraud,PS_116,DIST_1,2024-04-09,Closed (False Case),"The complainant received a call from an unknown person claiming to be a bank official, who obtained OTP details and transferred Rs 307,000 from the complainant's account.",12.945638,77.596493
FIR_441,100050115202500004,202500004,CRIME_13,Sexual Harassment,Sexual Harassment,PS_115,DIST_1,2025-09-01,Charge Sheeted,The complainant reported that a former business partner made unwelcome advances and passed lewd remarks towards her near Church Street.,12.990454,77.655547
FIR_442,100120145202500003,202500003,CRIME_12,Domestic Violence,Domestic Violence,PS_145,DIST_1,2025-03-01,Convicted,The complainant alleged repeated physical and mental harassment by a known acquaintance over dowry-related demands at their residence in Church Street.,14.452973,75.978402
FIR_443,100180158202500001,202500001,CRIME_6,Theft,Theft,PS_158,DIST_1,2025-05-23,Pending Trial,"The complainant reported that unknown persons broke into their house at Church Street and stole gold jewellery worth Rs 142,000 and cash. The incident occurred while the family was away.",12.366341,75.72943
