CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,UnitName,DistrictName,CaseCategoryID,GravityOffenceID,GravityLabel,CrimeMajorHeadID,CrimeGroupName,CrimeMinorHeadID,CrimeSubHeadName,CaseStatusID,CaseStatusName,CourtID,latitude,longitude,IncidentDurationHours,ReportingDelayHours,IncidentMonth,IncidentDayOfWeek,IncidentHour,IsNightTime,HasChargesheet,IsResolved
361,100050117202400006,202400006,2024-09-06,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,7,Cyber Crimes,28,Identity Theft,9,Compromised,,13.077136,77.513878,24.0,0.0,9,4,0,1,0,0
362,800030111202400001,202400001,2024-11-20,111,Khadebazar PS,Belagavi (Belgaum),8,2,Unknown,6,Economic Offences,26,Bank Fraud,1,Under Investigation,,15.871796,74.534208,24.0,0.0,11,2,0,1,0,0
363,200210163202400001,202400001,2024-06-24,163,Mandya Town PS,Mandya,2,2,Unknown,2,Crimes Against Property,9,Burglary,7,Pending Trial,22,12.492049,76.9164,48.0,48.0,6,4,0,1,0,1
364,100280178202600003,202600003,2026-06-26,178,Uttara Kannada Town PS,Uttara Kannada,1,2,Unknown,2,Crimes Against Property,7,Robbery,1,Under Investigation,,14.80473,74.650035,48.0,72.0,6,6,0,1,0,0
365,100200161202500001,202500001,2025-08-25,161,Koppal Town PS,Koppal,1,1,Unknown,3,Crimes Against Women,14,Stalking,10,Abated,,15.325221,76.136913,48.0,72.0,8,4,0,1,0,0
366,200050115202500001,202500001,2025-02-06,115,Whitefield PS,Bengaluru Urban,2,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,2,Charge Sheeted,1,12.926767,77.586363,0.0,0.0,2,3,0,1,1,0
367,300050114202400001,202400001,2024-01-22,114,Cubbon Park PS,Bengaluru Urban,3,3,Unknown,2,Crimes Against Property,7,Robbery,1,Under Investigation,,12.904575,77.647356,48.0,24.0,1,6,0,1,0,0
368,100190159202400001,202400001,2024-08-14,159,Kolar Town PS,Kolar,1,2,Unknown,11,Traffic Related Offences,40,Rash Driving,10,Abated,,13.1979,78.126305,24.0,168.0,8,2,0,1,0,0
369,100030106202400002,202400002,2024-01-20,106,Camp PS,Belagavi (Belgaum),1,1,Unknown,7,Cyber Crimes,29,Cyber Stalking,3,Convicted,4,15.86731,74.567289,24.0,72.0,1,1,0,1,1,1
370,100040113202600001,202600001,2026-04-07,113,Bengaluru Rural Rural PS,Bengaluru Rural,1,2,Unknown,10,Crimes Against Public Order,38,Unlawful Assembly,1,Under Investigation,,13.273321,77.585743,0.0,120.0,4,2,0,1,0,0
371,800140150202500001,202500001,2025-10-06,150,Gadag Rural PS,Gadag,8,1,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,7,Pending Trial,1,15.43174,75.613684,48.0,48.0,10,5,0,1,1,1
372,100160154202500002,202500002,2025-09-10,154,Haveri Rural PS,Haveri,1,2,Unknown,2,Crimes Against Property,10,Vehicle Theft,7,Pending Trial,17,14.792985,75.417535,24.0,24.0,9,1,0,1,1,1
373,200220165202500002,202500002,2025-10-14,165,Devaraja PS,Mysuru,2,1,Unknown,4,Crimes Against Children,16,Child Abuse,1,Under Investigation,,12.339386,76.676404,0.0,72.0,10,4,0,1,0,0
374,100050117202400007,202400007,2024-04-07,117,Koramangala PS,Bengaluru Urban,1,3,Unknown,2,Crimes Against Property,8,Dacoity,7,Pending Trial,40,13.037094,77.609731,0.0,0.0,4,0,0,1,0,1
375,100200161202600001,202600001,2026-02-19,161,Koppal Town PS,Koppal,1,2,Unknown,15,Other IPC Crimes,52,Criminal Intimidation,2,Charge Sheeted,1,15.353478,76.20278,0.0,0.0,2,6,0,1,1,0
376,200050117202400001,202400001,2024-06-20,117,Koramangala PS,Bengaluru Urban,2,2,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,5,Closed (Undetected),,13.038124,77.532086,24.0,24.0,6,2,0,1,0,1
377,300280178202400001,202400001,2024-09-30,178,Uttara Kannada Town PS,Uttara Kannada,3,2,Unknown,9,Arms Act Offences,36,Illegal Arms Manufacturing,5,Closed (Undetected),,14.834399,74.748172,24.0,72.0,9,2,0,1,0,1
378,300270177202400002,202400002,2024-05-04,177,Udupi Town PS,Udupi,3,2,Unknown,6,Economic Offences,24,Criminal Breach of Trust,1,Under Investigation,,13.357179,74.718732,48.0,24.0,5,4,0,1,0,0
379,100110144202400001,202400001,2024-12-22,144,Ullal PS,Dakshina Kannada,1,2,Unknown,1,Crimes Against Body,4,Assault,2,Charge Sheeted,1,12.894424,74.839811,48.0,72.0,12,2,0,1,1,0
380,100240174202400003,202400003,2024-02-22,174,Ramanagara Town PS,Ramanagara,1,2,Unknown,7,Cyber Crimes,30,Data Theft,3,Convicted,25,12.758227,77.250347,0.0,96.0,2,5,0,1,1,1
381,100050115202600004,202600004,2026-02-11,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,8,Drug/Narcotic Offences,34,Drug Peddling,1,Under Investigation,,12.920053,77.671261,0.0,144.0,2,3,0,1,0,0
382,100210164202400001,202400001,2024-06-14,164,Mandya Rural PS,Mandya,1,2,Unknown,15,Other IPC Crimes,52,Criminal Intimidation,1,Under Investigation,,12.575208,76.957994,0.0,0.0,6,3,0,1,0,0
383,100050117202600002,202600002,2026-02-28,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,9,Arms Act Offences,35,Illegal Firearm Possession,1,Under Investigation,,12.921087,77.573053,24.0,24.0,2,4,0,1,0,0
384,100050115202600005,202600005,2026-03-14,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,9,Burglary,1,Under Investigation,,13.045609,77.631018,24.0,24.0,3,4,0,1,0,0
385,300220165202400003,202400003,2024-08-06,165,Devaraja PS,Mysuru,3,1,Unknown,2,Crimes Against Property,55,Chain Snatching,5,Closed (Undetected),,12.30117,76.66647,48.0,96.0,8,3,0,1,0,1
386,300220171202500001,202500001,2025-09-15,171,Kuvempunagar PS,Mysuru,3,2,Unknown,1,Crimes Against Body,5,Grievous Hurt,1,Under Investigation,,12.323904,76.691001,0.0,96.0,9,0,0,1,0,0
387,100090135202500002,202500002,2025-08-17,135,Chikkamagaluru Town PS,Chikkamagaluru,1,2,Unknown,2,Crimes Against Property,9,Burglary,5,Closed (Undetected),,13.366383,75.777781,48.0,24.0,8,5,0,1,0,1
388,800290179202400001,202400001,2024-08-05,179,Vijayanagara Town PS,Vijayanagara,8,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,2,Charge Sheeted,30,15.213907,76.419988,48.0,24.0,8,6,0,1,1,0
389,400140149202500001,202500001,2025-10-09,149,Gadag Town PS,Gadag,4,2,Unknown,7,Cyber Crimes,28,Identity Theft,1,Under Investigation,,15.427217,75.670319,48.0,72.0,10,4,0,1,0,0
390,100280178202500002,202500002,2025-01-27,178,Uttara Kannada Town PS,Uttara Kannada,1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,14.821159,74.663643,0.0,144.0,1,1,0,1,0,0
391,100050115202500003,202500003,2025-11-09,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,24,Criminal Breach of Trust,2,Charge Sheeted,35,12.923693,77.567111,24.0,0.0,11,6,0,1,1,0
392,100220168202600001,202600001,2026-02-01,168,Vijayanagar PS,Mysuru,1,2,Unknown,15,Other IPC Crimes,52,Criminal Intimidation,2,Charge Sheeted,1,12.335723,76.641579,48.0,24.0,1,5,0,1,1,0
393,200220172202600001,202600001,2026-03-09,172,Bannimantap PS,Mysuru,2,2,Unknown,7,Cyber Crimes,29,Cyber Stalking,1,Under Investigation,,12.321124,76.685805,0.0,24.0,3,1,0,1,0,0
394,100230173202400003,202400003,2024-02-25,173,Raichur Town PS,Raichur,1,2,Unknown,12,Environmental Offences,43,Illegal Sand Mining,2,Charge Sheeted,24,16.265785,77.4159,24.0,48.0,2,4,0,1,1,0
395,100240174202400004,202400004,2024-08-15,174,Ramanagara Town PS,Ramanagara,1,2,Unknown,7,Cyber Crimes,30,Data Theft,7,Pending Trial,1,12.683204,77.317695,0.0,24.0,8,3,0,1,1,1
396,400040112202400001,202400001,2024-10-28,112,Bengaluru Rural Town PS,Bengaluru Rural,4,1,Unknown,10,Crimes Against Public Order,38,Unlawful Assembly,2,Charge Sheeted,5,13.271246,77.571571,24.0,48.0,10,5,0,1,1,0
397,400220165202400001,202400001,2024-10-10,165,Devaraja PS,Mysuru,4,2,Unknown,10,Crimes Against Public Order,37,Rioting,1,Under Investigation,,12.344169,76.631905,24.0,72.0,10,0,0,1,0,0
398,100040113202400001,202400001,2024-12-01,113,Bengaluru Rural Rural PS,Bengaluru Rural,1,2,Unknown,2,Crimes Against Property,8,Dacoity,7,Pending Trial,1,13.237014,77.548476,48.0,120.0,11,6,0,1,1,1
399,100190159202500001,202500001,2025-04-27,159,Kolar Town PS,Kolar,1,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,2,Charge Sheeted,20,13.116768,78.138106,48.0,0.0,4,6,0,1,1,0
400,100110140202600001,202600001,2026-01-04,140,Mangalore North PS,Dakshina Kannada,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,4,Acquitted,39,12.901974,74.890052,0.0,24.0,12,0,0,1,0,1
401,100170155202400003,202400003,2024-07-19,155,Kalaburagi (Gulbarga) Town PS,Kalaburagi (Gulbarga),1,2,Unknown,1,Crimes Against Body,3,Culpable Homicide,1,Under Investigation,,17.295297,76.850201,0.0,0.0,7,3,0,1,0,0
402,100070132202500001,202500001,2025-07-08,132,Chamarajanagara Rural PS,Chamarajanagara,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,2,Charge Sheeted,1,11.9524,76.941068,24.0,48.0,7,6,0,1,1,0
403,100050115202400006,202400006,2024-09-26,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,23,Cheating,1,Under Investigation,,13.067971,77.639226,24.0,120.0,9,5,0,1,0,0
404,400060129202500001,202500001,2025-08-10,129,Bidar Town PS,Bidar,4,3,Unknown,11,Traffic Related Offences,40,Rash Driving,2,Charge Sheeted,7,17.86532,77.513414,24.0,120.0,8,1,0,1,1,0
405,300050116202500002,202500002,2025-06-02,116,Electronic City PS,Bengaluru Urban,3,2,Unknown,3,Crimes Against Women,15,Acid Attack,2,Charge Sheeted,40,12.957927,77.542645,24.0,24.0,5,4,0,1,0,0
406,100080134202500001,202500001,2025-09-11,134,Chikkaballapura Rural PS,Chikkaballapura,1,2,Unknown,3,Crimes Against Women,11,Dowry Death,2,Charge Sheeted,9,13.371246,77.718603,48.0,72.0,9,3,0,1,0,0
407,300240174202400001,202400001,2024-06-18,174,Ramanagara Town PS,Ramanagara,3,3,Unknown,2,Crimes Against Property,55,Chain Snatching,1,Under Investigation,,12.680064,77.231296,48.0,48.0,6,6,0,1,0,0
408,800050116202400001,202400001,2024-04-12,116,Electronic City PS,Bengaluru Urban,8,2,Unknown,11,Traffic Related Offences,41,Hit and Run,1,Under Investigation,,12.924428,77.626231,0.0,0.0,4,3,0,1,0,0
409,100050120202500006,202500006,2025-07-12,120,Indiranagar PS,Bengaluru Urban,1,3,Unknown,6,Economic Offences,23,Cheating,2,Charge Sheeted,40,13.003186,77.629483,0.0,0.0,7,5,0,1,1,0
410,100080133202400001,202400001,2024-06-13,133,Chikkaballapura Town PS,Chikkaballapura,1,3,Unknown,9,Arms Act Offences,36,Illegal Arms Manufacturing,2,Charge Sheeted,1,13.432845,77.782971,24.0,48.0,6,5,0,1,0,0
411,100250175202500001,202500001,2025-04-05,175,Shivamogga Town PS,Shivamogga,1,2,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,26,13.967436,75.560197,48.0,48.0,3,5,0,1,1,0
412,100220165202500008,202500008,2025-12-23,165,Devaraja PS,Mysuru,1,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,7,Pending Trial,37,12.335378,76.645886,0.0,24.0,12,2,0,1,1,1
413,100230173202400004,202400004,2024-08-10,173,Raichur Town PS,Raichur,1,2,Unknown,13,Crimes Related to Documents/Property,46,Forged Documents,2,Charge Sheeted,1,16.239062,77.35928,0.0,72.0,8,0,0,1,1,0
414,100240174202500002,202500002,2025-11-03,174,Ramanagara Town PS,Ramanagara,1,2,Unknown,7,Cyber Crimes,27,Online Fraud,1,Under Investigation,,12.748932,77.241369,24.0,48.0,10,4,0,1,0,0
415,100120145202500002,202500002,2025-12-08,145,Davanagere Town PS,Davanagere,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,7,Pending Trial,1,14.425751,75.947879,0.0,0.0,12,4,0,1,0,1
416,400220165202500001,202500001,2025-01-15,165,Devaraja PS,Mysuru,4,2,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,1,12.320189,76.640032,24.0,0.0,1,2,0,1,0,0
417,100010102202500001,202500001,2025-04-29,102,Bagalkote Town PS,Bagalkote,1,3,Unknown,3,Crimes Against Women,13,Sexual Harassment,4,Acquitted,1,16.147194,75.643253,0.0,24.0,4,5,0,1,0,1
418,100110140202500002,202500002,2025-07-08,140,Mangalore North PS,Dakshina Kannada,1,2,Unknown,1,Crimes Against Body,4,Assault,2,Charge Sheeted,39,12.895209,74.803077,24.0,48.0,7,4,0,1,1,0
419,200200161202600002,202600002,2026-02-25,161,Koppal Town PS,Koppal,2,2,Unknown,3,Crimes Against Women,11,Dowry Death,1,Under Investigation,,15.393819,76.111478,24.0,24.0,2,5,0,1,0,0
420,100050117202600003,202600003,2026-06-27,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,7,Robbery,2,Charge Sheeted,40,13.083352,77.570341,0.0,24.0,6,4,0,1,1,0
421,300140149202400001,202400001,2024-07-28,149,Gadag Town PS,Gadag,3,2,Unknown,10,Crimes Against Public Order,38,Unlawful Assembly,5,Closed (Undetected),,15.436001,75.622143,0.0,24.0,7,5,0,1,0,1
422,100070131202600002,202600002,2026-02-18,131,Chamarajanagara Town PS,Chamarajanagara,1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,11.876299,76.942512,48.0,48.0,2,0,0,1,0,0
423,100220170202400002,202400002,2024-10-23,170,Vidyaranyapuram PS,Mysuru,1,2,Unknown,6,Economic Offences,26,Bank Fraud,6,Closed (False Case),,12.323514,76.603047,24.0,96.0,10,4,0,1,0,1
424,100050115202400007,202400007,2024-08-06,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,12.918171,77.681068,0.0,96.0,7,1,0,1,0,0
425,100170156202400001,202400001,2024-06-24,156,Kalaburagi (Gulbarga) Rural PS,Kalaburagi (Gulbarga),1,2,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,1,17.341174,76.803223,24.0,96.0,6,1,0,1,1,0
426,300290179202400002,202400002,2024-05-29,179,Vijayanagara Town PS,Vijayanagara,3,2,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,1,15.254535,76.514493,24.0,24.0,5,5,0,1,0,0
427,100050117202500004,202500004,2025-08-30,117,Koramangala PS,Bengaluru Urban,1,1,Unknown,1,Crimes Against Body,4,Assault,1,Under Investigation,,13.062752,77.686397,24.0,48.0,8,2,0,1,0,0
428,100270177202400003,202400003,2024-12-24,177,Udupi Town PS,Udupi,1,2,Unknown,4,Crimes Against Children,18,Child Labour,1,Under Investigation,,13.351954,74.790691,48.0,24.0,12,0,0,1,0,0
429,300050128202500001,202500001,2025-03-11,128,Basavanagudi PS,Bengaluru Urban,3,2,Unknown,2,Crimes Against Property,55,Chain Snatching,2,Charge Sheeted,40,12.970332,77.546515,48.0,120.0,3,3,0,1,0,0
430,100050115202400008,202400008,2024-08-01,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,8,Dacoity,1,Under Investigation,,12.902318,77.596256,48.0,144.0,7,3,0,1,0,0
431,200050115202500002,202500002,2025-03-01,115,Whitefield PS,Bengaluru Urban,2,2,Unknown,2,Crimes Against Property,55,Chain Snatching,3,Convicted,35,12.927777,77.577502,24.0,144.0,2,6,0,1,1,1
432,100220168202500001,202500001,2025-07-30,168,Vijayanagar PS,Mysuru,1,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,7,Pending Trial,1,12.315935,76.608449,24.0,72.0,7,5,0,1,1,1
433,100190159202400002,202400002,2024-11-11,159,Kolar Town PS,Kolar,1,2,Unknown,7,Cyber Crimes,28,Identity Theft,1,Under Investigation,,13.114233,78.07296,48.0,0.0,11,0,0,1,0,0
434,300060130202400001,202400001,2024-04-30,130,Bidar Rural PS,Bidar,3,2,Unknown,3,Crimes Against Women,14,Stalking,5,Closed (Undetected),,17.916493,77.496516,24.0,96.0,4,4,0,1,0,1
435,300050118202500001,202500001,2025-03-29,118,Jayanagar PS,Bengaluru Urban,3,1,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,3,Convicted,1,12.92753,77.66113,0.0,144.0,3,5,0,1,1,1
436,100130148202600001,202600001,2026-02-22,148,Dharwad Rural PS,Dharwad,1,1,Unknown,3,Crimes Against Women,13,Sexual Harassment,2,Charge Sheeted,1,15.506921,74.991204,48.0,72.0,2,0,0,1,1,0
437,100140150202500003,202500003,2025-05-01,150,Gadag Rural PS,Gadag,1,1,Unknown,10,Crimes Against Public Order,39,Promoting Enmity,7,Pending Trial,1,15.450049,75.60586,48.0,72.0,4,4,0,1,0,1
438,100230173202500006,202500006,2025-02-27,173,Raichur Town PS,Raichur,1,2,Unknown,6,Economic Offences,24,Criminal Breach of Trust,7,Pending Trial,1,16.266362,77.419303,24.0,48.0,2,6,0,1,1,1
439,300050115202500003,202500003,2025-11-23,115,Whitefield PS,Bengaluru Urban,3,2,Unknown,10,Crimes Against Public Order,39,Promoting Enmity,4,Acquitted,36,12.926545,77.675578,24.0,120.0,11,6,0,1,1,1
440,100050116202400009,202400009,2024-04-09,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,7,Cyber Crimes,27,Online Fraud,6,Closed (False Case),,12.945638,77.596493,24.0,24.0,4,5,0,1,0,1
441,100050115202500004,202500004,2025-09-01,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,2,Charge Sheeted,1,12.990454,77.655547,0.0,0.0,8,2,0,1,0,0
442,100120145202500003,202500003,2025-03-01,145,Davanagere Town PS,Davanagere,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,3,Convicted,1,14.452973,75.978402,48.0,72.0,2,1,0,1,1,1
443,100180158202500001,202500001,2025-05-23,158,Kodagu Rural PS,Kodagu,1,2,Unknown,2,Crimes Against Property,6,Theft,7,Pending Trial,19,12.366341,75.72943,24.0,0.0,5,4,0,1,0,1
444,100010103202400003,202400003,2024-06-23,103,Bagalkote Rural PS,Bagalkote,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,5,Closed (Undetected),,16.138299,75.662643,48.0,24.0,6,5,0,1,0,1
445,100050115202500005,202500005,2025-12-17,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,25,Forgery,1,Under Investigation,,13.021062,77.631891,24.0,96.0,12,2,0,1,0,0
446,100090135202400001,202400001,2024-05-12,135,Chikkamagaluru Town PS,Chikkamagaluru,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,2,Charge Sheeted,10,13.313818,75.82125,48.0,24.0,5,5,0,1,1,0
447,300220165202400004,202400004,2024-08-16,165,Devaraja PS,Mysuru,3,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,7,Pending Trial,23,12.303942,76.666868,0.0,24.0,8,3,0,1,0,1
448,100010102202500002,202500002,2025-01-21,102,Bagalkote Town PS,Bagalkote,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,1,Under Investigation,,16.12104,75.704426,24.0,96.0,1,4,0,1,0,0
449,100120145202400002,202400002,2024-06-04,145,Davanagere Town PS,Davanagere,1,1,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,2,Charge Sheeted,13,14.446259,75.915671,24.0,72.0,6,5,0,1,1,0
450,100050126202500002,202500002,2025-06-18,126,Hebbal PS,Bengaluru Urban,1,2,Unknown,7,Cyber Crimes,31,Phishing,6,Closed (False Case),,12.901305,77.62777,48.0,48.0,6,0,0,1,0,1
451,300310181202400001,202400001,2024-05-05,181,Yadgir Town PS,Yadgir,3,2,Unknown,15,Other IPC Crimes,53,Defamation,3,Convicted,1,16.726597,77.115175,0.0,120.0,4,0,0,1,1,1
452,100220166202400002,202400002,2024-01-22,166,Jayalakshmipuram PS,Mysuru,1,2,Unknown,6,Economic Offences,25,Forgery,7,Pending Trial,23,12.343118,76.656921,24.0,24.0,1,5,0,1,1,1
453,200080133202500001,202500001,2025-09-22,133,Chikkaballapura Town PS,Chikkaballapura,2,2,Unknown,5,Crimes Against SCs/STs,20,Atrocity - Physical Assault,2,Charge Sheeted,9,13.471342,77.786898,0.0,96.0,9,0,0,1,1,0
454,100060129202400003,202400003,2024-11-30,129,Bidar Town PS,Bidar,1,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,9,Compromised,,17.958932,77.469886,0.0,0.0,11,5,0,1,0,0
455,300070131202400002,202400002,2024-12-14,131,Chamarajanagara Town PS,Chamarajanagara,3,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,3,Convicted,8,11.86674,76.890323,0.0,24.0,12,3,0,1,1,1
456,800030109202500001,202500001,2025-10-21,109,Shahapur PS,Belagavi (Belgaum),8,1,Unknown,6,Economic Offences,24,Criminal Breach of Trust,7,Pending Trial,4,15.822675,74.58062,24.0,24.0,10,2,0,1,1,1
457,100050123202600001,202600001,2026-03-02,123,KR Puram PS,Bengaluru Urban,1,3,Unknown,7,Cyber Crimes,28,Identity Theft,1,Under Investigation,,12.985406,77.636562,24.0,24.0,2,5,0,1,0,0
458,100310181202600004,202600004,2026-02-04,181,Yadgir Town PS,Yadgir,1,2,Unknown,1,Crimes Against Body,1,Murder,1,Under Investigation,,16.754067,77.187792,48.0,72.0,1,2,0,1,0,0
459,100020105202500002,202500002,2025-11-04,105,Ballari (Bellary) Rural PS,Ballari (Bellary),1,2,Unknown,7,Cyber Crimes,30,Data Theft,1,Under Investigation,,15.135079,76.935578,24.0,24.0,11,0,0,1,0,0
460,100050124202600002,202600002,2026-03-06,124,Banashankari PS,Bengaluru Urban,1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,5,Closed (Undetected),,12.929834,77.534149,24.0,0.0,3,4,0,1,0,1
461,100260176202500007,202500007,2025-04-22,176,Tumakuru Town PS,Tumakuru,1,2,Unknown,3,Crimes Against Women,11,Dowry Death,1,Under Investigation,,13.350786,77.055504,0.0,24.0,4,0,0,1,0,0
462,200080134202500001,202500001,2025-08-19,134,Chikkaballapura Rural PS,Chikkaballapura,2,2,Unknown,2,Crimes Against Property,7,Robbery,7,Pending Trial,1,13.452277,77.679344,48.0,48.0,8,5,0,1,0,1
463,300270177202400003,202400003,2024-02-27,177,Udupi Town PS,Udupi,3,3,Unknown,7,Cyber Crimes,28,Identity Theft,7,Pending Trial,1,13.391421,74.690067,48.0,72.0,2,1,0,1,1,1
464,100050114202500002,202500002,2025-11-21,114,Cubbon Park PS,Bengaluru Urban,1,1,Unknown,2,Crimes Against Property,55,Chain Snatching,6,Closed (False Case),,13.04337,77.6694,0.0,0.0,11,3,0,1,0,1
465,200110141202400001,202400001,2024-07-31,141,Mangalore South PS,Dakshina Kannada,2,1,Unknown,4,Crimes Against Children,16,Child Abuse,2,Charge Sheeted,12,12.876505,74.803841,0.0,72.0,7,3,0,1,1,0
466,100050125202500003,202500003,2025-05-27,125,Rajajinagar PS,Bengaluru Urban,1,2,Unknown,7,Cyber Crimes,28,Identity Theft,3,Convicted,1,12.948501,77.669483,24.0,120.0,5,1,0,1,1,1
467,100180158202500002,202500002,2025-06-05,158,Kodagu Rural PS,Kodagu,1,1,Unknown,2,Crimes Against Property,8,Dacoity,6,Closed (False Case),,12.417501,75.717948,0.0,0.0,6,3,0,1,0,1
468,300250175202500001,202500001,2025-05-24,175,Shivamogga Town PS,Shivamogga,3,2,Unknown,9,Arms Act Offences,35,Illegal Firearm Possession,1,Under Investigation,,13.915698,75.534086,48.0,0.0,5,5,0,1,0,0
469,400050117202400001,202400001,2024-03-24,117,Koramangala PS,Bengaluru Urban,4,2,Unknown,2,Crimes Against Property,8,Dacoity,1,Under Investigation,,13.07119,77.606529,48.0,96.0,3,6,0,1,0,0
470,100140150202400001,202400001,2024-12-18,150,Gadag Rural PS,Gadag,1,2,Unknown,2,Crimes Against Property,9,Burglary,1,Under Investigation,,15.446902,75.573814,0.0,72.0,12,3,0,1,0,0
471,100050115202500006,202500006,2025-08-20,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,1,Crimes Against Body,5,Grievous Hurt,5,Closed (Undetected),,12.938343,77.572884,48.0,0.0,8,2,0,1,0,1
472,100030110202500001,202500001,2025-10-23,110,Gandhinagar PS,Belagavi (Belgaum),1,3,Unknown,11,Traffic Related Offences,40,Rash Driving,7,Pending Trial,1,15.86009,74.526038,0.0,24.0,10,2,0,1,1,1
473,400050115202400001,202400001,2024-12-06,115,Whitefield PS,Bengaluru Urban,4,2,Unknown,6,Economic Offences,23,Cheating,7,Pending Trial,6,13.011579,77.612261,48.0,96.0,12,0,0,1,1,1
